date,prediction,pred_direction,actual_return,actual_direction,strategy_return,cumulative_return,correct,pnl_bps
2016-01-26,1,1,-0.025230963159360797,-1,-0.025230963159360797,0.1648206327317805,0,-252.30963159360797
2016-01-27,1,1,0.014019414915376949,1,0.014019414915376949,0.17884004764715744,1,140.1941491537695
2016-01-28,-1,-1,0.020667352164330133,1,-0.020667352164330133,0.1581726954828273,0,-206.67352164330134
2016-01-29,-1,-1,0.0026852828483594493,1,-0.0026852828483594493,0.15548741263446786,0,-26.852828483594493
2016-02-01,-1,-1,-0.02188324030665978,-1,0.02188324030665978,0.17737065294112764,1,218.8324030665978
2016-02-02,1,1,-0.004808129543505402,-1,-0.004808129543505402,0.17256252339762224,0,-48.08129543505402
2016-02-03,1,1,-9.856902825244873e-05,-1,-9.856902825244873e-05,0.1724639543693698,0,-0.9856902825244873
2016-02-04,1,1,-0.03534424748637299,-1,-0.03534424748637299,0.1371197068829968,0,-353.4424748637299
2016-02-05,1,1,-0.015405537107763045,-1,-0.015405537107763045,0.12171416977523375,0,-154.05537107763047
2016-02-08,1,1,-0.0031097932217036828,-1,-0.0031097932217036828,0.11860437655353007,0,-31.097932217036828
2016-02-09,1,1,0.003834110004461877,1,0.003834110004461877,0.12243848655799194,1,38.34110004461877
2016-02-10,1,1,-0.0014488183157483903,-1,-0.0014488183157483903,0.12098966824224355,0,-14.488183157483903
2016-02-11,1,1,0.015110493332918473,1,0.015110493332918473,0.13610016157516203,1,151.10493332918475
2016-02-12,1,1,0.022295682891359192,1,0.022295682891359192,0.15839584446652122,1,222.95682891359192
2016-02-16,1,1,0.022395476834283556,1,0.022395476834283556,0.18079132130080477,1,223.95476834283556
2016-02-17,-1,-1,-0.011480232494093912,-1,0.011480232494093912,0.1922715537948987,1,114.80232494093912
2016-02-18,-1,-1,0.002956021610550863,1,-0.002956021610550863,0.18931553218434782,0,-29.56021610550863
2016-02-19,-1,-1,0.016105100531717653,1,-0.016105100531717653,0.17321043165263017,0,-161.05100531717653
2016-02-22,-1,-1,-0.016596894875568147,-1,0.016596894875568147,0.18980732652819832,1,165.96894875568148
2016-02-23,-1,-1,0.009503706911676346,1,-0.009503706911676346,0.18030361961652197,0,-95.03706911676346
2016-02-24,1,1,0.009800620328557663,1,0.009800620328557663,0.19010423994507963,1,98.00620328557663
2016-02-25,-1,-1,-0.0012563148208348807,-1,0.0012563148208348807,0.19136055476591451,1,12.563148208348807
2016-02-26,-1,-1,-0.009032007192005587,-1,0.009032007192005587,0.2003925619579201,1,90.32007192005587
2016-02-29,1,1,0.031593239980249876,1,0.031593239980249876,0.23198580193816998,1,315.93239980249876
2016-03-01,-1,-1,0.00037786203967726806,1,-0.00037786203967726806,0.2316079398984927,0,-3.7786203967726806
2016-03-02,-1,-1,-0.0018917504164699395,-1,0.0018917504164699395,0.23349969031496265,1,18.917504164699395
2016-03-03,-1,-1,0.00037905620125222583,1,-0.00037905620125222583,0.23312063411371042,0,-3.7905620125222583
2016-03-04,-1,-1,-0.006170264606081055,-1,0.006170264606081055,0.23929089871979148,1,61.70264606081055
2016-03-07,-1,-1,-0.008318656782091871,-1,0.008318656782091871,0.24760955550188335,1,83.18656782091871
2016-03-08,1,1,0.006412223878216494,1,0.006412223878216494,0.25402177938009984,1,64.12223878216494
2016-03-09,1,1,-0.001527516366121695,-1,-0.001527516366121695,0.25249426301397815,0,-15.27516366121695
2016-03-10,1,1,0.017333805190987484,1,0.017333805190987484,0.26982806820496563,1,173.33805190987482
2016-03-11,1,1,0.0016892509661996513,1,0.0016892509661996513,0.2715173191711653,1,16.892509661996513
2016-03-14,-1,-1,-0.0003753479752335309,-1,0.0003753479752335309,0.2718926671463988,1,3.753479752335309
2016-03-15,-1,-1,0.008870069369235623,1,-0.008870069369235623,0.2630225977771632,0,-88.70069369235623
2016-03-16,-1,-1,-0.0005579286376393711,-1,0.0005579286376393711,0.26358052641480256,1,5.579286376393711
2016-03-17,-1,-1,0.001565473865535516,1,-0.001565473865535516,0.26201505254926705,0,-15.65473865535516
2016-03-18,-1,-1,0.0039045916474034215,1,-0.0039045916474034215,0.2581104609018636,0,-39.045916474034215
2016-03-21,-1,-1,0.0030567792532982807,1,-0.0030567792532982807,0.25505368164856534,0,-30.567792532982807
2016-03-22,-1,-1,-0.008265787663745527,-1,0.008265787663745527,0.26331946931231087,1,82.65787663745527
2016-03-23,-1,-1,0.0002799229092573796,1,-0.0002799229092573796,0.2630395464030535,0,-2.799229092573796
2016-03-24,1,1,-0.0013994813401163597,-1,-0.0013994813401163597,0.26164006506293713,0,-13.994813401163597
2016-03-28,-1,-1,0.01593071354446529,1,-0.01593071354446529,0.24570935151847184,0,-159.3071354446529
2016-03-29,-1,-1,0.004858225032903896,1,-0.004858225032903896,0.24085112648556795,0,-48.582250329038956
2016-03-30,-1,-1,-0.0014647469591304585,-1,0.0014647469591304585,0.2423158734446984,1,14.647469591304585
2016-03-31,-1,-1,0.010567210774551583,1,-0.010567210774551583,0.23174866267014682,0,-105.67210774551583
2016-04-01,-1,-1,-0.0038131178385523157,-1,0.0038131178385523157,0.23556178050869914,1,38.13117838552316
2016-04-04,-1,-1,-0.00968853486175636,-1,0.00968853486175636,0.2452503153704555,1,96.8853486175636
2016-04-05,-1,-1,0.01630638208904589,1,-0.01630638208904589,0.2289439332814096,0,-163.06382089045889
2016-04-06,-1,-1,-0.014470990444868548,-1,0.014470990444868548,0.24341492372627815,1,144.70990444868548
2016-04-07,-1,-1,-0.0007336472897625512,-1,0.0007336472897625512,0.2441485710160407,1,7.336472897625512
2016-04-08,-1,-1,-0.0036767088269877846,-1,0.0036767088269877846,0.2478252798430285,1,36.767088269877846
2016-04-11,-1,-1,0.00834471146523974,1,-0.00834471146523974,0.23948056837778875,0,-83.4471146523974
2016-04-12,-1,-1,0.012703108409414021,1,-0.012703108409414021,0.22677745996837473,0,-127.03108409414021
2016-04-13,-1,-1,9.022023711047211e-05,1,-9.022023711047211e-05,0.22668723973126426,0,-0.9022023711047211
2016-04-14,-1,-1,-0.002527324188895008,-1,0.002527324188895008,0.22921456392015926,1,25.273241888950082
2016-04-15,-1,-1,0.005318354985662133,1,-0.005318354985662133,0.22389620893449713,0,-53.183549856621326
2016-04-18,-1,-1,-0.006132390319939951,-1,0.006132390319939951,0.23002859925443708,1,61.32390319939951
2016-04-19,-1,-1,0.0008140353342778184,1,-0.0008140353342778184,0.22921456392015926,0,-8.140353342778184
2016-04-20,-1,-1,9.014434424692297e-05,1,-9.014434424692297e-05,0.22912441957591234,0,-0.9014434424692297
2016-04-21,-1,-1,-0.015207778889702261,-1,0.015207778889702261,0.2443321984656146,1,152.07778889702263
2016-04-22,-1,-1,0.0,0,-0.0,0.2443321984656146,0,-0.0
2016-04-25,1,1,-0.004875132188930209,-1,-0.004875132188930209,0.2394570662766844,0,-48.75132188930209
2016-04-26,1,1,-0.008054329306324881,-1,-0.008054329306324881,0.2314027369703595,0,-80.54329306324881
2016-04-27,1,1,-0.012157758009871067,-1,-0.012157758009871067,0.21924497896048845,0,-121.57758009871067
2016-04-28,1,1,-0.005282980984240737,-1,-0.005282980984240737,0.2139619979762477,0,-52.82980984240737
2016-04-29,-1,-1,0.00941455119241219,1,-0.00941455119241219,0.20454744678383552,0,-94.1455119241219
2018-10-24,1,1,0.034010266368697195,1,0.034010266368697195,0.2385577131525327,1,340.10266368697194
2018-10-25,-1,-1,-0.026058673488593698,-1,0.026058673488593698,0.2646163866411264,1,260.58673488593695
2018-10-26,1,1,-0.020795819297068086,-1,-0.020795819297068086,0.24382056734405833,0,-207.95819297068084
2018-10-29,1,1,0.0163457444725168,1,0.0163457444725168,0.2601663118165751,1,163.457444725168
2018-10-30,1,1,0.023233295385463038,1,0.023233295385463038,0.28339960720203816,1,232.33295385463038
2018-10-31,1,1,0.013104485127481524,1,0.013104485127481524,0.2965040923295197,1,131.04485127481524
2018-11-01,-1,-1,-0.015698837403533616,-1,0.015698837403533616,0.3122029297330533,1,156.98837403533616
2018-11-02,1,1,-0.002482652808326158,-1,-0.002482652808326158,0.30972027692472714,0,-24.82652808326158
2018-11-05,-1,-1,0.007547100908928073,1,-0.007547100908928073,0.30217317601579907,0,-75.47100908928073
2018-11-06,1,1,0.03088572278699253,1,0.03088572278699253,0.3330588988027916,1,308.8572278699253
2018-11-07,-1,-1,-0.006399292552196734,-1,0.006399292552196734,0.33945819135498834,1,63.99292552196734
2018-11-08,1,1,-0.01699558165414672,-1,-0.01699558165414672,0.3224626097008416,0,-169.9558165414672
2018-11-09,-1,-1,-0.03072602312327355,-1,0.03072602312327355,0.35318863282411517,1,307.26023123273546
2018-11-12,1,1,0.0008414545671850959,1,0.0008414545671850959,0.35403008739130026,1,8.41454567185096
2018-11-13,1,1,-0.0076585909815074515,-1,-0.0076585909815074515,0.3463714964097928,0,-76.58590981507452
2018-11-14,1,1,0.017342581854460803,1,0.017342581854460803,0.3637140782642536,1,173.42581854460803
2018-11-15,1,1,-0.0035161624921862256,-1,-0.0035161624921862256,0.3601979157720674,0,-35.161624921862256
2018-11-16,1,1,-0.033016449000402126,-1,-0.033016449000402126,0.32718146677166526,0,-330.1644900040213
2018-11-19,1,1,-0.01805677262976335,-1,-0.01805677262976335,0.3091246941419019,0,-180.5677262976335
2018-11-20,1,1,0.007573891768664964,1,0.007573891768664964,0.3166985859105669,1,75.73891768664964
2018-11-21,1,1,-0.007259607653742783,-1,-0.007259607653742783,0.3094389782568241,0,-72.59607653742783
2018-11-23,1,1,0.022850820250234882,1,0.022850820250234882,0.332289798507059,1,228.5082025023488
2018-11-26,1,1,0.0033708386021373826,1,0.0033708386021373826,0.33566063710919636,1,33.708386021373826
2018-11-27,1,1,0.031675913776944675,1,0.031675913776944675,0.36733655088614103,1,316.75913776944674
2018-11-28,1,1,-0.003265375367369927,-1,-0.003265375367369927,0.3640711755187711,0,-32.65375367369927
2018-11-29,-1,-1,0.007229203052846245,1,-0.007229203052846245,0.35684197246592486,0,-72.29203052846245
2018-11-30,-1,-1,0.017325518917117755,1,-0.017325518917117755,0.3395164535488071,0,-173.25518917117756
2018-12-03,-1,-1,-0.039111446928044025,-1,0.039111446928044025,0.37862790047685113,1,391.11446928044023
2018-12-04,-1,-1,0.007034897230571602,1,-0.007034897230571602,0.37159300324627953,0,-70.34897230571602
2018-12-06,1,1,-0.03357287442728385,-1,-0.03357287442728385,0.3380201288189957,0,-335.7287442728385
2018-12-07,1,1,0.01041800989035302,1,0.01041800989035302,0.3484381387093487,1,104.1800989035302
2018-12-10,1,1,0.0033057725820420103,1,0.0033057725820420103,0.3517439112913907,1,33.0577258204201
2018-12-11,-1,-1,0.008762886754049681,1,-0.008762886754049681,0.34298102453734103,0,-87.62886754049681
2018-12-12,1,1,0.0003029732620181136,1,0.0003029732620181136,0.34328399779935914,1,3.029732620181136
2018-12-13,-1,-1,-0.024650039789208655,-1,0.024650039789208655,0.3679340375885678,1,246.50039789208654
2018-12-14,1,1,-0.022920490035374108,-1,-0.022920490035374108,0.3450135475531937,0,-229.2049003537411
2018-12-17,1,1,0.0062688458737119035,1,0.0062688458737119035,0.3512823934269056,1,62.688458737119035
2018-12-18,1,1,-0.024861636419594824,-1,-0.024861636419594824,0.32642075700731077,0,-248.61636419594822
2018-12-19,1,1,-0.014601557026518108,-1,-0.014601557026518108,0.31181919998079266,0,-146.01557026518108
2018-12-20,1,1,-0.03148384043415131,-1,-0.03148384043415131,0.28033535954664135,0,-314.8384043415131
2018-12-21,1,1,-0.02511064766861182,-1,-0.02511064766861182,0.25522471187802953,0,-251.10647668611819
2018-12-24,1,1,0.060566909984917316,1,0.060566909984917316,0.31579162186294685,1,605.6690998491731
2018-12-26,1,1,0.0038627307825871426,1,0.0038627307825871426,0.319654352645534,1,38.627307825871426
2018-12-27,1,1,-0.0005228033835358303,-1,-0.0005228033835358303,0.31913154926199816,0,-5.228033835358303
2018-12-28,1,1,0.00839753308553881,1,0.00839753308553881,0.32752908234753697,1,83.97533085538811
2018-12-31,1,1,0.004011330038185434,1,0.004011330038185434,0.3315404123857224,1,40.113300381854344
2019-01-02,-1,-1,-0.03321647848923259,-1,0.03321647848923259,0.364756890874955,1,332.16478489232594
2019-01-03,-1,-1,0.04189484699181367,1,-0.04189484699181367,0.3228620438831413,0,-418.9484699181367
2019-01-04,-1,-1,0.011835083955221037,1,-0.011835083955221037,0.3110269599279203,0,-118.35083955221037
2019-01-07,-1,-1,0.00900510007001376,1,-0.00900510007001376,0.3020218598579065,0,-90.0510007001376
2019-01-08,-1,-1,0.0081164499664661,1,-0.0081164499664661,0.29390540989144043,0,-81.164499664661
2019-01-09,-1,-1,0.0028563212311913944,1,-0.0028563212311913944,0.29104908866024903,0,-28.563212311913944
2019-01-10,-1,-1,-0.0036650578547519075,-1,0.0036650578547519075,0.29471414651500094,1,36.650578547519075
2019-01-11,-1,-1,-0.008875891649371859,-1,0.008875891649371859,0.3035900381643728,1,88.75891649371859
2019-01-14,1,1,0.019337907912563068,1,0.019337907912563068,0.32292794607693587,1,193.37907912563068
2019-01-15,-1,-1,-0.0001845464613738912,-1,0.0001845464613738912,0.32311249253830976,1,1.845464613738912
2019-01-16,-1,-1,0.007853393635983252,1,-0.007853393635983252,0.3152590989023265,0,-78.53393635983252
2019-01-17,-1,-1,0.009851582917264956,1,-0.009851582917264956,0.30540751598506155,0,-98.51582917264956
2019-01-18,-1,-1,-0.020233652423892856,-1,0.020233652423892856,0.3256411684089544,1,202.33652423892858
2019-01-22,-1,-1,0.0012960510682633597,1,-0.0012960510682633597,0.32434511734069105,0,-12.960510682633597
2019-01-23,1,1,0.0064544935004065,1,0.0064544935004065,0.33079961084109755,1,64.544935004065
2019-01-24,-1,-1,0.01187789774414938,1,-0.01187789774414938,0.31892171309694817,0,-118.7789774414938
2019-01-25,-1,-1,-0.012429247687294698,-1,0.012429247687294698,0.33135096078424287,1,124.29247687294698
2019-01-28,-1,-1,-0.009486648218103078,-1,0.009486648218103078,0.34083760900234594,1,94.86648218103078
2019-01-29,1,1,0.025119835206110608,1,0.025119835206110608,0.36595744420845655,1,251.19835206110608
2019-01-30,-1,-1,0.01485775068573325,1,-0.01485775068573325,0.3510996935227233,0,-148.5775068573325
2019-01-31,1,1,-0.0042311193006359105,-1,-0.0042311193006359105,0.3468685742220874,0,-42.311193006359105
2019-02-01,-1,-1,0.012345052677997792,1,-0.012345052677997792,0.3345235215440896,0,-123.45052677997792
2019-02-04,-1,-1,0.00880925273171762,1,-0.00880925273171762,0.325714268812372,0,-88.0925273171762
2019-02-05,-1,-1,-0.002986624954528061,-1,0.002986624954528061,0.32870089376690004,1,29.86624954528061
2019-02-06,-1,-1,-0.013520467314832807,-1,0.013520467314832807,0.34222136108173284,1,135.20467314832808
2019-02-07,-1,-1,0.0019596895455071817,1,-0.0019596895455071817,0.34026167153622566,0,-19.596895455071817
2019-02-08,-1,-1,-0.0009497878141164762,-1,0.0009497878141164762,0.34121145935034214,1,9.497878141164762
2019-02-11,-1,-1,0.014678088648737209,1,-0.014678088648737209,0.32653337070160493,0,-146.78088648737207
2019-02-12,1,1,0.000701861689786476,1,0.000701861689786476,0.3272352323913914,1,7.01861689786476
2019-02-13,1,1,0.0012272603313769892,1,0.0012272603313769892,0.3284624927227684,1,12.272603313769892
2019-02-14,1,1,0.004196457856760816,1,0.004196457856760816,0.3326589505795292,1,41.96457856760816
2019-02-15,1,1,0.001975360172465024,1,0.001975360172465024,0.33463431075199424,1,19.75360172465024
2019-02-19,1,1,-0.00017421865987099494,-1,-0.00017421865987099494,0.33446009209212324,0,-1.7421865987099494
2019-02-20,-1,-1,-0.003664039456212187,-1,0.003664039456212187,0.3381241315483354,1,36.64039456212187
2019-02-21,-1,-1,0.00737269047087441,1,-0.00737269047087441,0.330751441077461,0,-73.7269047087441
2019-02-22,-1,-1,0.0036375418493106437,1,-0.0036375418493106437,0.3271138992281504,0,-36.37541849310644
2019-02-25,-1,-1,0.0010368457208631554,1,-0.0010368457208631554,0.3260770535072872,0,-10.368457208631554
2019-02-26,1,1,-0.0006337862901721891,-1,-0.0006337862901721891,0.32544326721711503,0,-6.337862901721891
2019-02-27,1,1,-0.002306770629828314,-1,-0.002306770629828314,0.3231364965872867,0,-23.06770629828314
2019-02-28,1,1,0.006904958672190986,1,0.006904958672190986,0.3300414552594777,1,69.04958672190986
2019-03-01,-1,-1,0.00017208091543352566,1,-0.00017208091543352566,0.3298693743440442,0,-1.7208091543352566
2019-03-04,-1,-1,0.0007450980916265948,1,-0.0007450980916265948,0.3291242762524176,0,-7.450980916265948
2019-03-05,-1,-1,-0.005688178891189111,-1,0.005688178891189111,0.3348124551436067,1,56.88178891189111
2019-03-06,-1,-1,-0.012348470054552863,-1,0.012348470054552863,0.34716092519815955,1,123.48470054552863
2019-03-07,1,1,-0.001517531438405051,-1,-0.001517531438405051,0.3456433937597545,0,-15.175314384050509
2019-03-08,1,1,0.02058445407457654,1,0.02058445407457654,0.36622784783433104,1,205.8445407457654
2019-03-11,-1,-1,0.005479118288730156,1,-0.005479118288730156,0.3607487295456009,0,-54.79118288730156
2019-03-12,-1,-1,0.007485463369038214,1,-0.007485463369038214,0.3532632661765627,0,-74.85463369038214
2019-03-13,-1,-1,-0.001696291236180869,-1,0.001696291236180869,0.35495955741274354,1,16.96291236180869
2019-03-14,-1,-1,0.009237850438793771,1,-0.009237850438793771,0.34572170697394977,0,-92.37850438793771
2019-03-15,-1,-1,0.0023790591533412453,1,-0.0023790591533412453,0.3433426478206085,0,-23.790591533412453
2019-03-18,-1,-1,0.003356766075402362,1,-0.003356766075402362,0.33998588174520616,0,-33.56766075402362
2019-03-19,-1,-1,0.003957103088066738,1,-0.003957103088066738,0.3360287786571394,0,-39.57103088066738
2019-03-20,-1,-1,0.015511245330602108,1,-0.015511245330602108,0.3205175333265373,0,-155.11245330602108
2019-03-21,-1,-1,-0.022208900439862234,-1,0.022208900439862234,0.34272643376639955,1,222.08900439862234
2019-03-22,1,1,-0.0019059305990305475,-1,-0.0019059305990305475,0.340820503167369,0,-19.059305990305475
2019-03-25,1,1,0.004646482620223935,1,0.004646482620223935,0.34546698578759294,1,46.46482620223935
2019-03-26,-1,-1,-0.0064437241872434825,-1,0.0064437241872434825,0.3519107099748364,1,64.43724187243483
2019-03-27,-1,-1,0.002302014235846528,1,-0.002302014235846528,0.3496086957389899,0,-23.02014235846528
2019-03-28,-1,-1,0.0075425035365110915,1,-0.0075425035365110915,0.3420661922024788,0,-75.42503536511092
2019-03-29,1,1,0.013160225397657044,1,0.013160225397657044,0.35522641760013585,1,131.60225397657044
2019-04-01,1,1,0.0037832368826640206,1,0.0037832368826640206,0.35900965448279987,1,37.832368826640206
2019-04-02,-1,-1,0.005729572953422135,1,-0.005729572953422135,0.35328008152937773,0,-57.29572953422135
2019-04-03,-1,-1,-0.0003806222973281592,-1,0.0003806222973281592,0.3536607038267059,1,3.806222973281592
2019-04-04,-1,-1,0.005157671487833859,1,-0.005157671487833859,0.34850303233887203,0,-51.57671487833859
2019-04-05,1,1,0.0025420398914164366,1,0.0025420398914164366,0.35104507223028847,1,25.420398914164366
2019-04-08,1,1,-0.0035173579150855616,-1,-0.0035173579150855616,0.3475277143152029,0,-35.173579150855616
2019-04-09,1,1,0.0053521289828646346,1,0.0053521289828646346,0.35287984329806754,1,53.521289828646346
2019-04-10,1,1,-0.0023752839310331453,-1,-0.0023752839310331453,0.3505045593670344,0,-23.752839310331453
2019-04-11,1,1,0.004314315403374458,1,0.004314315403374458,0.35481887477040885,1,43.14315403374458
2019-04-12,-1,-1,0.00016153782673988815,1,-0.00016153782673988815,0.35465733694366897,0,-1.6153782673988815
2019-04-15,1,1,0.0034377171407138363,1,0.0034377171407138363,0.3580950540843828,1,34.37717140713836
2019-04-16,1,1,0.003478900732041268,1,0.003478900732041268,0.36157395481642407,1,34.78900732041268
2019-04-17,1,1,0.0012817034087051482,1,0.0012817034087051482,0.3628556582251292,1,12.817034087051482
2019-04-18,1,1,0.0028243572617423496,1,0.0028243572617423496,0.36568001548687157,1,28.243572617423496
2019-04-22,-1,-1,0.012637894360235435,1,-0.012637894360235435,0.35304212112663613,0,-126.37894360235435
2019-04-23,-1,-1,-0.003157592895418837,-1,0.003157592895418837,0.35619971402205497,1,31.57592895418837
2019-04-24,1,1,0.004050512605744849,1,0.004050512605744849,0.3602502266277998,1,40.50512605744849
2019-04-25,-1,-1,0.0008919559540201405,1,-0.0008919559540201405,0.3593582706737797,0,-8.919559540201405
2019-04-26,1,1,0.0019391197158178386,1,0.0019391197158178386,0.3612973903895975,1,19.391197158178386
2019-04-29,1,1,-0.007778217798779075,-1,-0.007778217798779075,0.35351917259081844,0,-77.78217798779075
2019-04-30,1,1,-0.003223321771937293,-1,-0.003223321771937293,0.35029585081888115,0,-32.23321771937293
2020-04-28,-1,-1,0.0348467528199059,1,-0.0348467528199059,0.31544909799897525,0,-348.467528199059
2020-04-29,-1,-1,-0.00041101734875592655,-1,0.00041101734875592655,0.3158601153477312,1,4.1101734875592655
2020-04-30,-1,-1,-0.028589836568484905,-1,0.028589836568484905,0.3444499519162161,1,285.89836568484907
2020-05-01,1,1,0.011590042194213446,1,0.011590042194213446,0.3560399941104295,1,115.90042194213446
2020-05-04,-1,-1,0.011273328963776308,1,-0.011273328963776308,0.3447666651466532,0,-112.73328963776308
2020-05-05,-1,-1,0.006137482759251078,1,-0.006137482759251078,0.33862918238740214,0,-61.37482759251078
2020-05-06,-1,-1,0.01279458616291862,1,-0.01279458616291862,0.3258345962244835,0,-127.9458616291862
2020-05-07,-1,-1,0.013611855518281146,1,-0.013611855518281146,0.3122227407062024,0,-136.11855518281146
2020-05-08,-1,-1,0.00889912818101557,1,-0.00889912818101557,0.3033236125251868,0,-88.9912818101557
2020-05-11,-1,-1,-0.02115936911724603,-1,0.02115936911724603,0.32448298164243283,1,211.5936911724603
2020-05-12,1,1,-0.01259493531731426,-1,-0.01259493531731426,0.3118880463251186,0,-125.9493531731426
2020-05-13,1,1,0.011288477597675595,1,0.011288477597675595,0.32317652392279417,1,112.88477597675595
2020-05-14,1,1,0.006470423282907589,1,0.006470423282907589,0.32964694720570176,1,64.70423282907589
2020-05-15,1,1,0.01846059534102462,1,0.01846059534102462,0.3481075425467264,1,184.60595341024623
2020-05-18,-1,-1,-0.0025093454518367864,-1,0.0025093454518367864,0.35061688799856316,1,25.093454518367864
2020-05-19,-1,-1,0.019771386451611583,1,-0.019771386451611583,0.3308455015469516,0,-197.71386451611585
2020-05-20,-1,-1,-0.010950435990337404,-1,0.010950435990337404,0.341795937537289,1,109.50435990337404
2020-05-21,-1,-1,0.0034459087500557928,1,-0.0034459087500557928,0.3383500287872332,0,-34.45908750055793
2020-05-22,-1,-1,-0.0027033903475821575,-1,0.0027033903475821575,0.34105341913481535,1,27.033903475821575
2020-05-26,-1,-1,0.005442784181364679,1,-0.005442784181364679,0.33561063495345067,0,-54.42784181364679
2020-05-27,-1,-1,-0.0013035635575926463,-1,0.0013035635575926463,0.3369141985110433,1,13.035635575926463
2020-05-28,-1,-1,0.014546356553057471,1,-0.014546356553057471,0.32236784195798585,0,-145.46356553057473
2020-05-29,-1,-1,0.0029953008030778605,1,-0.0029953008030778605,0.319372541154908,0,-29.953008030778605
2020-06-01,-1,-1,0.006685362826810426,1,-0.006685362826810426,0.31268717832809756,0,-66.85362826810426
2020-06-02,-1,-1,0.004488324783774367,1,-0.004488324783774367,0.3081988535443232,0,-44.88324783774367
2020-06-03,-1,-1,-0.007037887608385418,-1,0.007037887608385418,0.3152367411527086,1,70.37887608385418
2020-06-04,-1,-1,0.019633195004398196,1,-0.019633195004398196,0.2956035461483104,0,-196.33195004398198
2020-06-05,-1,-1,0.007730017412736601,1,-0.007730017412736601,0.2878735287355738,0,-77.300174127366
2020-06-08,-1,-1,0.007218916733275016,1,-0.007218916733275016,0.2806546120022988,0,-72.18916733275016
2020-06-09,-1,-1,0.011930048794624781,1,-0.011930048794624781,0.268724563207674,0,-119.30048794624781
2020-06-10,-1,-1,-0.05081863803562037,-1,0.05081863803562037,0.3195432012432944,1,508.1863803562037
2020-06-11,1,1,0.007916430842333178,1,0.007916430842333178,0.32745963208562756,1,79.16430842333178
2020-06-12,-1,-1,0.012093737203686672,1,-0.012093737203686672,0.3153658948819409,0,-120.93737203686672
2020-06-15,-1,-1,0.01702712768283554,1,-0.01702712768283554,0.29833876719910535,0,-170.2712768283554
2020-06-16,-1,-1,0.003165500952703404,1,-0.003165500952703404,0.29517326624640194,0,-31.65500952703404
2020-06-17,-1,-1,0.002705324645466689,1,-0.002705324645466689,0.29246794160093526,0,-27.05324645466689
2020-06-18,-1,-1,-0.00016339020612310406,-1,0.00016339020612310406,0.29263133180705836,1,1.6339020612310406
2020-06-19,-1,-1,0.011921097123787305,1,-0.011921097123787305,0.28071023468327105,0,-119.21097123787305
2020-06-22,-1,-1,0.008475018345055041,1,-0.008475018345055041,0.272235216338216,0,-84.75018345055041
2020-06-23,-1,-1,-0.020830982493316164,-1,0.020830982493316164,0.2930661988315322,1,208.30982493316162
2020-06-24,-1,-1,0.009474299854427493,1,-0.009474299854427493,0.2835918989771047,0,-94.74299854427493
2020-06-25,1,1,-0.02389829545152633,-1,-0.02389829545152633,0.25969360352557835,0,-238.98295451526332
2020-06-26,1,1,0.010847700311876984,1,0.010847700311876984,0.27054130383745534,1,108.47700311876984
2020-06-29,1,1,0.01941167840168312,1,0.01941167840168312,0.28995298223913846,1,194.1167840168312
2020-06-30,1,1,0.011604423038738432,1,0.011604423038738432,0.3015574052778769,1,116.04423038738432
2020-07-01,-1,-1,0.006763832411808224,1,-0.006763832411808224,0.29479357286606866,0,-67.63832411808224
2020-07-02,1,1,0.024287276031603966,1,0.024287276031603966,0.31908084889767263,1,242.87276031603966
2020-07-06,-1,-1,-0.006912693334212072,-1,0.006912693334212072,0.3259935422318847,1,69.12693334212072
2020-07-07,-1,-1,0.013085806179967463,1,-0.013085806179967463,0.31290773605191724,0,-130.85806179967463
2020-07-08,-1,-1,0.008387851657145617,1,-0.008387851657145617,0.3045198843947716,0,-83.87851657145617
2020-07-09,-1,-1,0.006804332221122422,1,-0.006804332221122422,0.2977155521736492,0,-68.04332221122422
2020-07-10,-1,-1,-0.0207849744647417,-1,0.0207849744647417,0.3185005266383909,1,207.84974464741703
2020-07-13,-1,-1,0.007053189335196386,1,-0.007053189335196386,0.3114473373031945,0,-70.53189335196386
2020-07-14,1,1,0.0020335219712137587,1,0.0020335219712137587,0.3134808592744083,1,20.335219712137587
2020-07-15,-1,-1,-0.0068459618959755275,-1,0.0068459618959755275,0.3203268211703838,1,68.45961895975528
2020-07-16,1,1,0.0011572843218798923,1,0.0011572843218798923,0.3214841054922637,1,11.572843218798923
2020-07-17,-1,-1,0.027976106165994885,1,-0.027976106165994885,0.2935079993262688,0,-279.76106165994884
2020-07-20,-1,-1,-0.010475468172685964,-1,0.010475468172685964,0.3039834674989548,1,104.75468172685964
2020-07-21,-1,-1,0.0035167302012881763,1,-0.0035167302012881763,0.3004667372976666,0,-35.16730201288176
2020-07-22,-1,-1,-0.026467260671408255,-1,0.026467260671408255,0.32693399796907485,1,264.6726067140826
2020-07-23,1,1,-0.009541480355302667,-1,-0.009541480355302667,0.3173925176137722,0,-95.41480355302667
2020-07-24,1,1,0.0176860005744901,1,0.0176860005744901,0.3350785181882623,1,176.860005744901
2020-07-27,1,1,-0.01280674699408113,-1,-0.01280674699408113,0.32227177119418116,0,-128.0674699408113
2020-07-28,1,1,0.01146024967630943,1,0.01146024967630943,0.3337320208704906,1,114.60249676309431
2020-07-29,1,1,0.005221862710567571,1,0.005221862710567571,0.33895388358105816,1,52.21862710567571
